file_name,release,persona,shot_type,row_index,llm,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,0,Gemini,0.125,0.5789473684210527,0.205607476635514,0.04597701149425287,0.2222222222222222,0.07619047619047618,0.10227272727272728,0.47368421052631576,0.16822429906542058
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,0,Llama3,0.1836734693877551,0.47368421052631576,0.2647058823529412,0.041666666666666664,0.1111111111111111,0.06060606060606061,0.14285714285714285,0.3684210526315789,0.20588235294117646
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,1,Gpt4,0.06818181818181818,0.375,0.11538461538461538,0.0,0.0,0.0,0.045454545454545456,0.25,0.07692307692307693
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,1,Gemini,0.08,0.75,0.14457831325301204,0.0,0.0,0.0,0.05333333333333334,0.5,0.0963855421686747
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,1,Llama3,0.08108108108108109,0.375,0.13333333333333333,0.0,0.0,0.0,0.08108108108108109,0.375,0.13333333333333333
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,2,Gpt4,0.09302325581395349,0.15384615384615385,0.11594202898550725,0.023809523809523808,0.04,0.029850746268656712,0.06976744186046512,0.11538461538461539,0.08695652173913045
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,2,Gemini,0.18840579710144928,0.5,0.2736842105263158,0.029411764705882353,0.08,0.043010752688172046,0.10144927536231885,0.2692307692307692,0.1473684210526316
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,2,Llama3,0.2222222222222222,0.3076923076923077,0.2580645161290323,0.0,0.0,0.0,0.1111111111111111,0.15384615384615385,0.12903225806451615
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,3,Gpt4,0.37735849056603776,0.2898550724637681,0.32786885245901637,0.057692307692307696,0.04411764705882353,0.05000000000000001,0.18867924528301888,0.14492753623188406,0.16393442622950818
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,3,Gemini,0.28865979381443296,0.4057971014492754,0.3373493975903614,0.052083333333333336,0.07352941176470588,0.06097560975609757,0.15463917525773196,0.21739130434782608,0.1807228915662651
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,3,Llama3,0.47058823529411764,0.2318840579710145,0.3106796116504854,0.12121212121212122,0.058823529411764705,0.07920792079207921,0.23529411764705882,0.11594202898550725,0.1553398058252427
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,4,Gpt4,0.2702702702702703,0.1388888888888889,0.18348623853211007,0.0,0.0,0.0,0.16216216216216217,0.08333333333333333,0.11009174311926606
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,4,Gemini,0.20454545454545456,0.25,0.225,0.0,0.0,0.0,0.11363636363636363,0.1388888888888889,0.125
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,4,Llama3,0.2777777777777778,0.1388888888888889,0.1851851851851852,0.0,0.0,0.0,0.1388888888888889,0.06944444444444445,0.0925925925925926
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,5,Gpt4,0.1794871794871795,0.3684210526315789,0.2413793103448276,0.05263157894736842,0.1111111111111111,0.07142857142857142,0.10256410256410256,0.21052631578947367,0.13793103448275865
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,5,Gemini,0.13402061855670103,0.6842105263157895,0.22413793103448276,0.020833333333333332,0.1111111111111111,0.03508771929824561,0.08247422680412371,0.42105263157894735,0.13793103448275862
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,5,Llama3,0.1836734693877551,0.47368421052631576,0.2647058823529412,0.041666666666666664,0.1111111111111111,0.06060606060606061,0.14285714285714285,0.3684210526315789,0.20588235294117646
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,6,Gpt4,0.09523809523809523,0.5,0.16,0.024390243902439025,0.14285714285714285,0.04166666666666667,0.09523809523809523,0.5,0.16
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,6,Gemini,0.04,0.375,0.07228915662650602,0.0,0.0,0.0,0.02666666666666667,0.25,0.04819277108433735
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,6,Llama3,0.05128205128205128,0.25,0.0851063829787234,0.0,0.0,0.0,0.05128205128205128,0.25,0.0851063829787234
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,7,Gpt4,0.05263157894736842,0.25,0.08695652173913043,0.0,0.0,0.0,0.05263157894736842,0.25,0.08695652173913043
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,7,Gemini,0.06493506493506493,0.625,0.11764705882352941,0.0,0.0,0.0,0.05194805194805195,0.5,0.09411764705882353
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,7,Llama3,0.08108108108108109,0.375,0.13333333333333333,0.0,0.0,0.0,0.08108108108108109,0.375,0.13333333333333333
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,8,Gpt4,0.1282051282051282,0.19230769230769232,0.15384615384615385,0.0,0.0,0.0,0.10256410256410256,0.15384615384615385,0.1230769230769231
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,8,Gemini,0.16666666666666666,0.38461538461538464,0.2325581395348837,0.0,0.0,0.0,0.1,0.23076923076923078,0.13953488372093023
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,8,Llama3,0.2222222222222222,0.3076923076923077,0.2580645161290323,0.0,0.0,0.0,0.1111111111111111,0.15384615384615385,0.12903225806451615
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,9,Gpt4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,9,Gemini,0.013888888888888888,0.125,0.024999999999999998,0.0,0.0,0.0,0.013888888888888888,0.125,0.024999999999999998
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,9,Llama3,0.02702702702702703,0.125,0.044444444444444446,0.0,0.0,0.0,0.02702702702702703,0.125,0.044444444444444446
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,10,Gpt4,0.05263157894736842,0.25,0.08695652173913043,0.02702702702702703,0.14285714285714285,0.045454545454545456,0.05263157894736842,0.25,0.08695652173913043
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,10,Gemini,0.014492753623188406,0.125,0.025974025974025972,0.0,0.0,0.0,0.014492753623188406,0.125,0.025974025974025972
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,10,Llama3,0.09375,0.375,0.15,0.0,0.0,0.0,0.0625,0.25,0.1
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,11,Gpt4,0.4878048780487805,0.2898550724637681,0.3636363636363637,0.15,0.08823529411764706,0.11111111111111112,0.3170731707317073,0.18840579710144928,0.2363636363636364
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,11,Gemini,0.2916666666666667,0.30434782608695654,0.2978723404255319,0.07042253521126761,0.07352941176470588,0.07194244604316546,0.19444444444444445,0.2028985507246377,0.19858156028368795
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,11,Llama3,0.47058823529411764,0.2318840579710145,0.3106796116504854,0.12121212121212122,0.058823529411764705,0.07920792079207921,0.23529411764705882,0.11594202898550725,0.1553398058252427
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,12,Gpt4,0.22727272727272727,0.2564102564102564,0.24096385542168672,0.046511627906976744,0.05263157894736842,0.04938271604938271,0.1590909090909091,0.1794871794871795,0.16867469879518074
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,12,Gemini,0.2112676056338028,0.38461538461538464,0.27272727272727276,0.05714285714285714,0.10526315789473684,0.07407407407407407,0.14084507042253522,0.2564102564102564,0.1818181818181818
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,12,Llama3,0.1388888888888889,0.1282051282051282,0.13333333333333333,0.0,0.0,0.0,0.1388888888888889,0.1282051282051282,0.13333333333333333
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,13,Gpt4,0.022222222222222223,0.125,0.03773584905660377,0.0,0.0,0.0,0.022222222222222223,0.125,0.03773584905660377
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,13,Gemini,0.0070921985815602835,0.125,0.013422818791946307,0.0,0.0,0.0,0.0070921985815602835,0.125,0.013422818791946307
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,13,Llama3,0.08163265306122448,0.5,0.14035087719298245,0.0,0.0,0.0,0.04081632653061224,0.25,0.07017543859649122
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,14,Gpt4,0.4,0.14736842105263157,0.21538461538461537,0.0,0.0,0.0,0.2571428571428571,0.09473684210526316,0.13846153846153847
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,14,Gemini,0.26865671641791045,0.18947368421052632,0.2222222222222222,0.045454545454545456,0.031914893617021274,0.03749999999999999,0.16417910447761194,0.11578947368421053,0.13580246913580246
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,14,Llama3,0.38461538461538464,0.15789473684210525,0.22388059701492535,0.07894736842105263,0.031914893617021274,0.04545454545454545,0.20512820512820512,0.08421052631578947,0.11940298507462686
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,15,Gpt4,0.1891891891891892,0.175,0.18181818181818182,0.027777777777777776,0.02564102564102564,0.026666666666666665,0.16216216216216217,0.15,0.15584415584415584
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,15,Gemini,0.2,0.3,0.24,0.05084745762711865,0.07692307692307693,0.061224489795918366,0.15,0.225,0.18000000000000002
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,15,Llama3,0.2702702702702703,0.25,0.25974025974025977,0.05555555555555555,0.05128205128205128,0.05333333333333333,0.16216216216216217,0.15,0.15584415584415584
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,16,Gpt4,0.2972972972972973,0.275,0.28571428571428575,0.05555555555555555,0.05128205128205128,0.05333333333333333,0.1891891891891892,0.175,0.18181818181818182
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,16,Gemini,0.17567567567567569,0.325,0.2280701754385965,0.0136986301369863,0.02564102564102564,0.017857142857142856,0.10810810810810811,0.2,0.14035087719298245
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,16,Llama3,0.3888888888888889,0.35,0.36842105263157887,0.11428571428571428,0.10256410256410256,0.1081081081081081,0.3055555555555556,0.275,0.2894736842105263
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,17,Gpt4,0.23809523809523808,0.25,0.24390243902439024,0.024390243902439025,0.02564102564102564,0.025,0.14285714285714285,0.15,0.14634146341463414
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,17,Gemini,0.26666666666666666,0.4,0.32,0.0847457627118644,0.1282051282051282,0.1020408163265306,0.21666666666666667,0.325,0.25999999999999995
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_few_shot.csv,after_llm,2,few_shot,17,Llama3,0.27586206896551724,0.2,0.2318840579710145,0.07142857142857142,0.05128205128205128,0.05970149253731343,0.20689655172413793,0.15,0.17391304347826086
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,0,Gpt4,0.14285714285714285,0.3684210526315789,0.20588235294117646,0.020833333333333332,0.05555555555555555,0.030303030303030304,0.08163265306122448,0.21052631578947367,0.1176470588235294
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,0,Gemini,0.14583333333333334,0.3684210526315789,0.20895522388059704,0.02127659574468085,0.05555555555555555,0.030769230769230767,0.08333333333333333,0.21052631578947367,0.11940298507462688
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,0,Llama3,0.19230769230769232,0.2631578947368421,0.2222222222222222,0.04,0.05555555555555555,0.046511627906976744,0.19230769230769232,0.2631578947368421,0.2222222222222222
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,1,Gpt4,0.02127659574468085,0.125,0.03636363636363636,0.0,0.0,0.0,0.02127659574468085,0.125,0.03636363636363636
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,1,Gemini,0.06060606060606061,0.5,0.10810810810810813,0.0,0.0,0.0,0.045454545454545456,0.375,0.08108108108108107
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,1,Llama3,0.03333333333333333,0.125,0.052631578947368425,0.0,0.0,0.0,0.03333333333333333,0.125,0.052631578947368425
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,2,Gpt4,0.2222222222222222,0.38461538461538464,0.2816901408450704,0.09090909090909091,0.16,0.11594202898550725,0.17777777777777778,0.3076923076923077,0.22535211267605634
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,2,Gemini,0.10714285714285714,0.23076923076923078,0.14634146341463414,0.01818181818181818,0.04,0.024999999999999998,0.05357142857142857,0.11538461538461539,0.07317073170731707
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,2,Llama3,0.2608695652173913,0.23076923076923078,0.24489795918367346,0.0,0.0,0.0,0.17391304347826086,0.15384615384615385,0.16326530612244897
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,3,Gpt4,0.27450980392156865,0.2028985507246377,0.23333333333333336,0.04,0.029411764705882353,0.03389830508474576,0.17647058823529413,0.13043478260869565,0.15
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,3,Gemini,0.20270270270270271,0.21739130434782608,0.2097902097902098,0.0136986301369863,0.014705882352941176,0.014184397163120567,0.12162162162162163,0.13043478260869565,0.12587412587412586
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,3,Llama3,0.6818181818181818,0.21739130434782608,0.32967032967032966,0.2857142857142857,0.08823529411764706,0.1348314606741573,0.45454545454545453,0.14492753623188406,0.21978021978021978
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,4,Gpt4,0.1794871794871795,0.09722222222222222,0.12612612612612611,0.0,0.0,0.0,0.10256410256410256,0.05555555555555555,0.07207207207207207
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,4,Gemini,0.23214285714285715,0.18055555555555555,0.20312500000000003,0.0,0.0,0.0,0.10714285714285714,0.08333333333333333,0.09375
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,4,Llama3,0.3333333333333333,0.125,0.18181818181818182,0.07692307692307693,0.028169014084507043,0.04123711340206186,0.2962962962962963,0.1111111111111111,0.1616161616161616
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,5,Gpt4,0.1346153846153846,0.3684210526315789,0.19718309859154928,0.0196078431372549,0.05555555555555555,0.02898550724637681,0.07692307692307693,0.21052631578947367,0.11267605633802817
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,5,Gemini,0.14084507042253522,0.5263157894736842,0.2222222222222222,0.02857142857142857,0.1111111111111111,0.04545454545454545,0.09859154929577464,0.3684210526315789,0.15555555555555553
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,5,Llama3,0.19230769230769232,0.2631578947368421,0.2222222222222222,0.04,0.05555555555555555,0.046511627906976744,0.19230769230769232,0.2631578947368421,0.2222222222222222
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,6,Gpt4,0.022727272727272728,0.125,0.038461538461538464,0.0,0.0,0.0,0.022727272727272728,0.125,0.038461538461538464
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,6,Gemini,0.03389830508474576,0.25,0.05970149253731343,0.0,0.0,0.0,0.03389830508474576,0.25,0.05970149253731343
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,6,Llama3,0.037037037037037035,0.125,0.05714285714285714,0.0,0.0,0.0,0.037037037037037035,0.125,0.05714285714285714
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,7,Gpt4,0.07317073170731707,0.375,0.12244897959183672,0.0,0.0,0.0,0.04878048780487805,0.25,0.0816326530612245
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,7,Gemini,0.05357142857142857,0.375,0.09375,0.0,0.0,0.0,0.05357142857142857,0.375,0.09375
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,7,Llama3,0.03333333333333333,0.125,0.052631578947368425,0.0,0.0,0.0,0.03333333333333333,0.125,0.052631578947368425
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,8,Gpt4,0.21951219512195122,0.34615384615384615,0.26865671641791045,0.075,0.12,0.0923076923076923,0.17073170731707318,0.2692307692307692,0.20895522388059704
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,8,Gemini,0.1206896551724138,0.2692307692307692,0.16666666666666666,0.0,0.0,0.0,0.08620689655172414,0.19230769230769232,0.11904761904761904
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,8,Llama3,0.2608695652173913,0.23076923076923078,0.24489795918367346,0.0,0.0,0.0,0.17391304347826086,0.15384615384615385,0.16326530612244897
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,9,Gpt4,0.13157894736842105,0.625,0.21739130434782608,0.05405405405405406,0.2857142857142857,0.09090909090909091,0.07894736842105263,0.375,0.13043478260869565
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,9,Gemini,0.045454545454545456,0.25,0.07692307692307693,0.0,0.0,0.0,0.045454545454545456,0.25,0.07692307692307693
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,9,Llama3,0.08695652173913043,0.25,0.12903225806451613,0.0,0.0,0.0,0.08695652173913043,0.25,0.12903225806451613
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,10,Gpt4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,10,Gemini,0.020833333333333332,0.125,0.03571428571428571,0.0,0.0,0.0,0.020833333333333332,0.125,0.03571428571428571
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,10,Llama3,0.08695652173913043,0.25,0.12903225806451613,0.0,0.0,0.0,0.08695652173913043,0.25,0.12903225806451613
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,11,Gpt4,0.40540540540540543,0.21739130434782608,0.2830188679245283,0.1111111111111111,0.058823529411764705,0.07692307692307691,0.2702702702702703,0.14492753623188406,0.18867924528301888
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,11,Gemini,0.3404255319148936,0.2318840579710145,0.27586206896551724,0.021739130434782608,0.014705882352941176,0.017543859649122803,0.2127659574468085,0.14492753623188406,0.17241379310344826
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,11,Llama3,0.6818181818181818,0.21739130434782608,0.32967032967032966,0.2857142857142857,0.08823529411764706,0.1348314606741573,0.45454545454545453,0.14492753623188406,0.21978021978021978
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,12,Gpt4,0.3023255813953488,0.3333333333333333,0.31707317073170727,0.09523809523809523,0.10526315789473684,0.1,0.23255813953488372,0.2564102564102564,0.24390243902439024
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,12,Gemini,0.21052631578947367,0.3076923076923077,0.25,0.03571428571428571,0.05263157894736842,0.0425531914893617,0.12280701754385964,0.1794871794871795,0.14583333333333334
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,12,Llama3,0.34615384615384615,0.23076923076923078,0.276923076923077,0.16,0.10526315789473684,0.12698412698412698,0.2692307692307692,0.1794871794871795,0.2153846153846154
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,13,Gpt4,0.024390243902439025,0.125,0.04081632653061225,0.0,0.0,0.0,0.024390243902439025,0.125,0.04081632653061225
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,13,Gemini,0.024096385542168676,0.25,0.04395604395604395,0.0,0.0,0.0,0.024096385542168676,0.25,0.04395604395604395
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,13,Llama3,0.09523809523809523,0.25,0.13793103448275862,0.0,0.0,0.0,0.09523809523809523,0.25,0.13793103448275862
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,14,Gpt4,0.35,0.22105263157894736,0.27096774193548384,0.03389830508474576,0.02127659574468085,0.026143790849673207,0.18333333333333332,0.11578947368421053,0.14193548387096774
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,14,Gemini,0.28888888888888886,0.1368421052631579,0.18571428571428572,0.045454545454545456,0.02127659574468085,0.02898550724637681,0.2,0.09473684210526316,0.12857142857142856
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,14,Llama3,0.2692307692307692,0.07368421052631578,0.11570247933884296,0.0,0.0,0.0,0.23076923076923078,0.06315789473684211,0.09917355371900827
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,15,Gpt4,0.3333333333333333,0.325,0.32911392405063294,0.07894736842105263,0.07692307692307693,0.07792207792207792,0.20512820512820512,0.2,0.20253164556962025
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,15,Gemini,0.27450980392156865,0.35,0.3076923076923077,0.04,0.05128205128205128,0.04494382022471911,0.17647058823529413,0.225,0.19780219780219782
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,15,Llama3,0.43478260869565216,0.25,0.3174603174603175,0.13636363636363635,0.07692307692307693,0.09836065573770493,0.34782608695652173,0.2,0.253968253968254
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,16,Gpt4,0.25,0.25,0.25,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.2,0.2,0.20000000000000004
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,16,Gemini,0.30357142857142855,0.425,0.35416666666666663,0.05454545454545454,0.07692307692307693,0.06382978723404256,0.16071428571428573,0.225,0.1875
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,16,Llama3,0.4230769230769231,0.275,0.33333333333333337,0.12,0.07692307692307693,0.09375000000000001,0.3076923076923077,0.2,0.24242424242424246
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,17,Gpt4,0.32432432432432434,0.3,0.3116883116883117,0.05555555555555555,0.05128205128205128,0.05333333333333333,0.16216216216216217,0.15,0.15584415584415584
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,17,Gemini,0.2765957446808511,0.325,0.2988505747126437,0.08695652173913043,0.10256410256410256,0.09411764705882353,0.2127659574468085,0.25,0.2298850574712644
src/assets/generated_comments/after_llm_release_comments_generated_responses_persona_2_zero_shot.csv,after_llm,2,zero_shot,17,Llama3,0.43478260869565216,0.25,0.3174603174603175,0.13636363636363635,0.07692307692307693,0.09836065573770493,0.34782608695652173,0.2,0.253968253968254
src/assets/generated_comments/before_llm_comments_generated_responses_persona_1_few_shot.csv,before_llm,1,few_shot,0,Gpt4,0.18571428571428572,0.2549019607843137,0.21487603305785125,0.014492753623188406,0.02,0.01680672268907563,0.08571428571428572,0.11764705882352941,0.09917355371900827
src/assets/generated_comments/before_llm_comments_generated_responses_persona_1_few_shot.csv,before_llm,1,few_shot,0,Gemini,0.14736842105263157,0.27450980392156865,0.1917808219178082,0.02127659574468085,0.04,0.02777777777777778,0.09473684210526316,0.17647058823529413,0.12328767123287672
